DATE,Cost,InstanceId,ResourceLocation,MeterId,UnitOfMeasure,ConsumedQuantity
05/12/2020 00:00:00,82.7496823379944,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FarBO,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,22.0000000000
05/12/2020 00:00:00,15.0328113563932,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-SLT-DEV,southeastasia,a65937ec-6a71-4057-b638-c87221a92cd6,10 Hours,1.0000000000
05/12/2020 00:00:00,82.7496823379944,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FarBPM,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,22.0000000000
05/12/2020 00:00:00,82.6870671579089,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-WDP-PRD,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,21.9833530000
05/12/2020 00:00:00,78.9883331408128,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-GIS-DEV-AP,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,21.0000000000
05/12/2020 00:00:00,268.1019906370562,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-BW-DEV-HANA,southeastasia,9b6b4646-5e74-45db-9592-65d38ac957e1,1 Hour,1.0000000000
05/12/2020 00:00:00,78.8630802125467,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-ERP-Access2,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,20.9667000000
05/12/2020 00:00:00,5898.2437940152315,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-GIS-PRD-HANA,southeastasia,9b6b4646-5e74-45db-9592-65d38ac957e1,1 Hour,22.0000000000
05/12/2020 00:00:00,7.5225408181120,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-PO-Access,southeastasia,1cf1d210-35c0-4f6a-8aa7-0ae52dfd6ec6,10 Hours,1.0000000000
05/13/2020 00:00:00,86.4484163550905,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-ERP-Access2,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,22.9833530000
